,Levels,POS,T_IDX,Trigram,Word,Words,Visemes,Trigram_Visemes
48,"{'A1': ['A1'], 'A2': ['A1']}",VERB,1.0,"['PRON', 'VERB', 'ADV']",see,"{'not': ['me'], 'ever': ['you']}","['s', 'i']","{""['t', 'e', 't']"": [['b', 'i']], ""['e', 'f', 'r']"": [['e', 'u']]}"
49,"{'A1': ['A1'], 'A2': ['A1']}",VERB,1.0,"['PRON', 'VERB', 'ADV']",see,"{'not': ['me'], 'ever': ['you']}","['s', 'i']","{""['t', 'e', 't']"": [['b', 'i']], ""['e', 'f', 'r']"": [['e', 'u']]}"
50,"{'A1': ['A1'], 'A2': ['A1']}",VERB,1.0,"['PRON', 'VERB', 'ADV']",see,"{'not': ['me'], 'ever': ['you']}","['s', 'i']","{""['t', 'e', 't']"": [['b', 'i']], ""['e', 'f', 'r']"": [['e', 'u']]}"
51,"{'A1': ['A1'], 'A2': ['A1']}",VERB,1.0,"['PRON', 'VERB', 'ADV']",see,"{'not': ['me'], 'ever': ['you']}","['s', 'i']","{""['t', 'e', 't']"": [['b', 'i']], ""['e', 'f', 'r']"": [['e', 'u']]}"
52,"{'A1': ['A1'], 'A2': ['A1']}",VERB,1.0,"['PRON', 'VERB', 'ADV']",see,"{'not': ['me'], 'ever': ['you']}","['s', 'i']","{""['t', 'e', 't']"": [['b', 'i']], ""['e', 'f', 'r']"": [['e', 'u']]}"
53,"{'A1': ['A1', 'A1', 'A1'], 'A2': ['A1', 'A1', 'A1'], 'B1': ['A1'], 'C1': ['A1', 'A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",contact,"{'first': ['the', 'his', 'a'], 'direct': ['the', 'that', 'its'], 'sexual': ['the'], 'intimate': ['the', 'this']}","['k', 'e', 't', 't', 'e', 'k', 't']","{""['f', 'r', 's', 't']"": [['th', 'e'], ['e', 'e', 's'], ['e']], ""['t', 'r', 'e', 'k', 't']"": [['th', 'e'], ['th', 'e', 't'], ['e', 't', 's']], ""['s', 'e', 'k', 's', 'u', 'e', 'l']"": [['th', 'e']], ""['e', 't', 't', 'e', 'b', 'e', 't']"": [['th', 'e'], ['th', 'e', 's']]}"
54,"{'A1': ['A1', 'A1', 'A1'], 'A2': ['A1', 'A1', 'A1'], 'B1': ['A1'], 'C1': ['A1', 'A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",contact,"{'first': ['the', 'his', 'a'], 'direct': ['the', 'that', 'its'], 'sexual': ['the'], 'intimate': ['the', 'this']}","['k', 'e', 't', 't', 'e', 'k', 't']","{""['f', 'r', 's', 't']"": [['th', 'e'], ['e', 'e', 's'], ['e']], ""['t', 'r', 'e', 'k', 't']"": [['th', 'e'], ['th', 'e', 't'], ['e', 't', 's']], ""['s', 'e', 'k', 's', 'u', 'e', 'l']"": [['th', 'e']], ""['e', 't', 't', 'e', 'b', 'e', 't']"": [['th', 'e'], ['th', 'e', 's']]}"
55,"{'A1': ['A1', 'A1', 'A1'], 'A2': ['A1', 'A1', 'A1'], 'B1': ['A1'], 'C1': ['A1', 'A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",contact,"{'first': ['the', 'his', 'a'], 'direct': ['the', 'that', 'its'], 'sexual': ['the'], 'intimate': ['the', 'this']}","['k', 'e', 't', 't', 'e', 'k', 't']","{""['f', 'r', 's', 't']"": [['th', 'e'], ['e', 'e', 's'], ['e']], ""['t', 'r', 'e', 'k', 't']"": [['th', 'e'], ['th', 'e', 't'], ['e', 't', 's']], ""['s', 'e', 'k', 's', 'u', 'e', 'l']"": [['th', 'e']], ""['e', 't', 't', 'e', 'b', 'e', 't']"": [['th', 'e'], ['th', 'e', 's']]}"
56,"{'A1': ['A1', 'A1', 'A1'], 'A2': ['A1', 'A1', 'A1'], 'B1': ['A1'], 'C1': ['A1', 'A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",contact,"{'first': ['the', 'his', 'a'], 'direct': ['the', 'that', 'its'], 'sexual': ['the'], 'intimate': ['the', 'this']}","['k', 'e', 't', 't', 'e', 'k', 't']","{""['f', 'r', 's', 't']"": [['th', 'e'], ['e', 'e', 's'], ['e']], ""['t', 'r', 'e', 'k', 't']"": [['th', 'e'], ['th', 'e', 't'], ['e', 't', 's']], ""['s', 'e', 'k', 's', 'u', 'e', 'l']"": [['th', 'e']], ""['e', 't', 't', 'e', 'b', 'e', 't']"": [['th', 'e'], ['th', 'e', 's']]}"
57,"{'A1': ['A1', 'A1', 'A1'], 'A2': ['A1', 'A1', 'A1'], 'B1': ['A1', 'A1', 'A1'], 'B2': ['A1', 'A1'], 'C1': ['A1', 'A1', 'A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",business,"{'small': ['a', 'the', 'that'], 'international': ['the', 'an', 'his'], 'central': ['the', 'a', 'its'], 'global': ['a', 'the'], 'strategic': ['a', 'the', 'its']}","['b', 'e', 's', 't', 'e', 's']","{""['s', 'b', 'e', 'l']"": [['e'], ['th', 'e'], ['th', 'e', 't']], ""['e', 't', 't', 'r', 't', 'e', 's', 'e', 't', 'e', 'l']"": [['th', 'e'], ['e', 't'], ['e', 'e', 's']], ""['s', 'e', 't', 't', 'r', 'e', 'l']"": [['th', 'e'], ['e'], ['e', 't', 's']], ""['k', 'l', 'e', 'b', 'e', 'l']"": [['e'], ['th', 'e']], ""['s', 't', 'r', 'e', 't', 'i', 's', 'e', 'k']"": [['e'], ['th', 'e'], ['e', 't', 's']]}"
58,"{'A1': ['A1', 'A1', 'A1'], 'A2': ['A1', 'A1', 'A1'], 'B1': ['A1', 'A1', 'A1'], 'B2': ['A1', 'A1'], 'C1': ['A1', 'A1', 'A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",business,"{'small': ['a', 'the', 'that'], 'international': ['the', 'an', 'his'], 'central': ['the', 'a', 'its'], 'global': ['a', 'the'], 'strategic': ['a', 'the', 'its']}","['b', 'e', 's', 't', 'e', 's']","{""['s', 'b', 'e', 'l']"": [['e'], ['th', 'e'], ['th', 'e', 't']], ""['e', 't', 't', 'r', 't', 'e', 's', 'e', 't', 'e', 'l']"": [['th', 'e'], ['e', 't'], ['e', 'e', 's']], ""['s', 'e', 't', 't', 'r', 'e', 'l']"": [['th', 'e'], ['e'], ['e', 't', 's']], ""['k', 'l', 'e', 'b', 'e', 'l']"": [['e'], ['th', 'e']], ""['s', 't', 'r', 'e', 't', 'i', 's', 'e', 'k']"": [['e'], ['th', 'e'], ['e', 't', 's']]}"
59,"{'A1': ['A1', 'A1', 'A1'], 'A2': ['A1', 'A1', 'A1'], 'B1': ['A1', 'A1', 'A1'], 'B2': ['A1', 'A1'], 'C1': ['A1', 'A1', 'A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",business,"{'small': ['a', 'the', 'that'], 'international': ['the', 'an', 'his'], 'central': ['the', 'a', 'its'], 'global': ['a', 'the'], 'strategic': ['a', 'the', 'its']}","['b', 'e', 's', 't', 'e', 's']","{""['s', 'b', 'e', 'l']"": [['e'], ['th', 'e'], ['th', 'e', 't']], ""['e', 't', 't', 'r', 't', 'e', 's', 'e', 't', 'e', 'l']"": [['th', 'e'], ['e', 't'], ['e', 'e', 's']], ""['s', 'e', 't', 't', 'r', 'e', 'l']"": [['th', 'e'], ['e'], ['e', 't', 's']], ""['k', 'l', 'e', 'b', 'e', 'l']"": [['e'], ['th', 'e']], ""['s', 't', 'r', 'e', 't', 'i', 's', 'e', 'k']"": [['e'], ['th', 'e'], ['e', 't', 's']]}"
60,"{'A1': ['A1', 'A2', 'B1', 'B2'], 'A2': ['A1', 'A2'], 'B1': ['A1', 'A2']}",ADV,2.0,"['PRON', 'VERB', 'ADV']",now,"{'have': ['they', 'which', 'others', 'whom'], 'could': ['he', 'which'], 'would': ['what', 'which']}","['t', 'e']","{""['e', 'e', 'f']"": [['th', 'e'], ['w', 'e', 's'], ['e', 'th', 'r', 's'], ['e', 'u', 'b']], ""['k', 'e', 't']"": [['e', 'i'], ['w', 'e', 's']], ""['w', 'e', 't']"": [['w', 'e', 't'], ['w', 'e', 's']]}"
61,"{'A1': ['A1', 'A2', 'B1', 'B2'], 'A2': ['A1', 'A2'], 'B1': ['A1', 'A2']}",ADV,2.0,"['PRON', 'VERB', 'ADV']",now,"{'have': ['they', 'which', 'others', 'whom'], 'could': ['he', 'which'], 'would': ['what', 'which']}","['t', 'e']","{""['e', 'e', 'f']"": [['th', 'e'], ['w', 'e', 's'], ['e', 'th', 'r', 's'], ['e', 'u', 'b']], ""['k', 'e', 't']"": [['e', 'i'], ['w', 'e', 's']], ""['w', 'e', 't']"": [['w', 'e', 't'], ['w', 'e', 's']]}"
62,"{'A1': ['A1', 'A2', 'B1', 'B2'], 'A2': ['A1', 'A2'], 'B1': ['A1', 'A2']}",ADV,2.0,"['PRON', 'VERB', 'ADV']",now,"{'have': ['they', 'which', 'others', 'whom'], 'could': ['he', 'which'], 'would': ['what', 'which']}","['t', 'e']","{""['e', 'e', 'f']"": [['th', 'e'], ['w', 'e', 's'], ['e', 'th', 'r', 's'], ['e', 'u', 'b']], ""['k', 'e', 't']"": [['e', 'i'], ['w', 'e', 's']], ""['w', 'e', 't']"": [['w', 'e', 't'], ['w', 'e', 's']]}"
63,"{'A1': ['A1', 'A2', 'B1', 'B2'], 'A2': ['A1', 'A2'], 'B1': ['A1', 'A2']}",ADV,2.0,"['PRON', 'VERB', 'ADV']",now,"{'have': ['they', 'which', 'others', 'whom'], 'could': ['he', 'which'], 'would': ['what', 'which']}","['t', 'e']","{""['e', 'e', 'f']"": [['th', 'e'], ['w', 'e', 's'], ['e', 'th', 'r', 's'], ['e', 'u', 'b']], ""['k', 'e', 't']"": [['e', 'i'], ['w', 'e', 's']], ""['w', 'e', 't']"": [['w', 'e', 't'], ['w', 'e', 's']]}"
64,"{'A1': ['A1', 'A2'], 'B1': ['A1']}",VERB,1.0,"['PRON', 'VERB', 'ADV']",help,"{'also': ['they', 'which'], 'therefore': ['they']}","['e', 'e', 'l', 'b']","{""['e', 'l', 's', 'e']"": [['th', 'e'], ['w', 'e', 's']], ""['th', 'e', 'r', 'f', 'e', 'r']"": [['th', 'e']]}"
65,"{'A1': ['A1', 'A2'], 'B1': ['A1']}",VERB,1.0,"['PRON', 'VERB', 'ADV']",help,"{'also': ['they', 'which'], 'therefore': ['they']}","['e', 'e', 'l', 'b']","{""['e', 'l', 's', 'e']"": [['th', 'e'], ['w', 'e', 's']], ""['th', 'e', 'r', 'f', 'e', 'r']"": [['th', 'e']]}"
66,"{'A1': ['A1'], 'A2': ['A1'], 'B2': ['A1']}",VERB,1.0,"['PRON', 'VERB', 'ADV']",get,"{'not': ['you'], 'just': ['they'], 'eventually': ['they']}","['k', 'e', 't']","{""['t', 'e', 't']"": [['e', 'u']], ""['s', 'e', 's', 't']"": [['th', 'e']], ""['e', 'f', 'e', 't', 's', 'e', 'w', 'e', 'l', 'i']"": [['th', 'e']]}"
67,"{'A1': ['A1'], 'A2': ['A1'], 'B2': ['A1']}",VERB,1.0,"['PRON', 'VERB', 'ADV']",get,"{'not': ['you'], 'just': ['they'], 'eventually': ['they']}","['k', 'e', 't']","{""['t', 'e', 't']"": [['e', 'u']], ""['s', 'e', 's', 't']"": [['th', 'e']], ""['e', 'f', 'e', 't', 's', 'e', 'w', 'e', 'l', 'i']"": [['th', 'e']]}"
68,"{'A1': ['A1'], 'A2': ['A1'], 'B2': ['A1']}",VERB,1.0,"['PRON', 'VERB', 'ADV']",get,"{'not': ['you'], 'just': ['they'], 'eventually': ['they']}","['k', 'e', 't']","{""['t', 'e', 't']"": [['e', 'u']], ""['s', 'e', 's', 't']"": [['th', 'e']], ""['e', 'f', 'e', 't', 's', 'e', 'w', 'e', 'l', 'i']"": [['th', 'e']]}"
69,"{'A1': ['A1'], 'A2': ['A1'], 'B2': ['A1']}",VERB,1.0,"['PRON', 'VERB', 'ADV']",get,"{'not': ['you'], 'just': ['they'], 'eventually': ['they']}","['k', 'e', 't']","{""['t', 'e', 't']"": [['e', 'u']], ""['s', 'e', 's', 't']"": [['th', 'e']], ""['e', 'f', 'e', 't', 's', 'e', 'w', 'e', 'l', 'i']"": [['th', 'e']]}"
70,"{'A1': ['A1'], 'A2': ['A1', 'A1'], 'B1': ['A1', 'A1', 'A1'], 'B2': ['A1', 'A1'], 'C1': ['A1', 'A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",view,"{'good': ['a'], 'pleasant': ['the', 'a'], 'traditional': ['the', 'this', 'a'], 'public': ['the', 'a'], 'radical': ['his', 'a']}","['f', 'e', 'u']","{""['k', 'e', 't']"": [['e']], ""['b', 'l', 'e', 's', 'e', 't', 't']"": [['th', 'e'], ['e']], ""['t', 'r', 'e', 't', 'e', 's', 'e', 't', 'e', 'l']"": [['th', 'e'], ['th', 'e', 's'], ['e']], ""['b', 'e', 'b', 'l', 'e', 'k']"": [['th', 'e'], ['e']], ""['r', 'e', 't', 'e', 'k', 'e', 'l']"": [['e', 'e', 's'], ['e']]}"
71,"{'A1': ['A1'], 'A2': ['A1', 'A1'], 'B1': ['A1', 'A1', 'A1'], 'B2': ['A1', 'A1'], 'C1': ['A1', 'A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",view,"{'good': ['a'], 'pleasant': ['the', 'a'], 'traditional': ['the', 'this', 'a'], 'public': ['the', 'a'], 'radical': ['his', 'a']}","['f', 'e', 'u']","{""['k', 'e', 't']"": [['e']], ""['b', 'l', 'e', 's', 'e', 't', 't']"": [['th', 'e'], ['e']], ""['t', 'r', 'e', 't', 'e', 's', 'e', 't', 'e', 'l']"": [['th', 'e'], ['th', 'e', 's'], ['e']], ""['b', 'e', 'b', 'l', 'e', 'k']"": [['th', 'e'], ['e']], ""['r', 'e', 't', 'e', 'k', 'e', 'l']"": [['e', 'e', 's'], ['e']]}"
72,"{'A1': ['A1'], 'A2': ['A1', 'A1'], 'B1': ['A1', 'A1', 'A1'], 'B2': ['A1', 'A1'], 'C1': ['A1', 'A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",view,"{'good': ['a'], 'pleasant': ['the', 'a'], 'traditional': ['the', 'this', 'a'], 'public': ['the', 'a'], 'radical': ['his', 'a']}","['f', 'e', 'u']","{""['k', 'e', 't']"": [['e']], ""['b', 'l', 'e', 's', 'e', 't', 't']"": [['th', 'e'], ['e']], ""['t', 'r', 'e', 't', 'e', 's', 'e', 't', 'e', 'l']"": [['th', 'e'], ['th', 'e', 's'], ['e']], ""['b', 'e', 'b', 'l', 'e', 'k']"": [['th', 'e'], ['e']], ""['r', 'e', 't', 'e', 'k', 'e', 'l']"": [['e', 'e', 's'], ['e']]}"
73,"{'A1': ['A1'], 'A2': ['A1', 'A1'], 'B1': ['A1', 'A1', 'A1'], 'B2': ['A1', 'A1'], 'C1': ['A1', 'A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",view,"{'good': ['a'], 'pleasant': ['the', 'a'], 'traditional': ['the', 'this', 'a'], 'public': ['the', 'a'], 'radical': ['his', 'a']}","['f', 'e', 'u']","{""['k', 'e', 't']"": [['e']], ""['b', 'l', 'e', 's', 'e', 't', 't']"": [['th', 'e'], ['e']], ""['t', 'r', 'e', 't', 'e', 's', 'e', 't', 'e', 'l']"": [['th', 'e'], ['th', 'e', 's'], ['e']], ""['b', 'e', 'b', 'l', 'e', 'k']"": [['th', 'e'], ['e']], ""['r', 'e', 't', 'e', 'k', 'e', 'l']"": [['e', 'e', 's'], ['e']]}"
74,"{'A1': ['A1', 'A1', 'A1'], 'A2': ['A1', 'A1', 'A1'], 'B1': ['A1', 'A1', 'A1'], 'B2': ['A1', 'A1'], 'C1': ['A1']}",ADJ,1.0,"['DET', 'ADJ', 'NOUN']",first,"{'game': ['the', 'a', 'that'], 'character': ['the', 'a', 'his'], 'series': ['the', 'a', 'this'], 'episode': ['the', 'this'], 'deputy': ['the']}","['f', 'r', 's', 't']","{""['k', 'e', 'b']"": [['th', 'e'], ['e'], ['th', 'e', 't']], ""['k', 'e', 'r', 'e', 'k', 't', 'r']"": [['th', 'e'], ['e'], ['e', 'e', 's']], ""['s', 'e', 'r', 'i', 's']"": [['th', 'e'], ['e'], ['th', 'e', 's']], ""['e', 'b', 'e', 's', 'e', 't']"": [['th', 'e'], ['th', 'e', 's']], ""['t', 'e', 'b', 'e', 'e', 't', 'i']"": [['th', 'e']]}"
75,"{'A1': ['A1', 'A1', 'A1'], 'A2': ['A1', 'A1', 'A1'], 'B1': ['A1', 'A1', 'A1'], 'B2': ['A1', 'A1'], 'C1': ['A1']}",ADJ,1.0,"['DET', 'ADJ', 'NOUN']",first,"{'game': ['the', 'a', 'that'], 'character': ['the', 'a', 'his'], 'series': ['the', 'a', 'this'], 'episode': ['the', 'this'], 'deputy': ['the']}","['f', 'r', 's', 't']","{""['k', 'e', 'b']"": [['th', 'e'], ['e'], ['th', 'e', 't']], ""['k', 'e', 'r', 'e', 'k', 't', 'r']"": [['th', 'e'], ['e'], ['e', 'e', 's']], ""['s', 'e', 'r', 'i', 's']"": [['th', 'e'], ['e'], ['th', 'e', 's']], ""['e', 'b', 'e', 's', 'e', 't']"": [['th', 'e'], ['th', 'e', 's']], ""['t', 'e', 'b', 'e', 'e', 't', 'i']"": [['th', 'e']]}"
76,"{'A1': ['A1', 'A1', 'A1'], 'A2': ['A1', 'A1', 'A1'], 'B1': ['A1', 'A1', 'A1'], 'B2': ['A1', 'A1'], 'C1': ['A1']}",ADJ,1.0,"['DET', 'ADJ', 'NOUN']",first,"{'game': ['the', 'a', 'that'], 'character': ['the', 'a', 'his'], 'series': ['the', 'a', 'this'], 'episode': ['the', 'this'], 'deputy': ['the']}","['f', 'r', 's', 't']","{""['k', 'e', 'b']"": [['th', 'e'], ['e'], ['th', 'e', 't']], ""['k', 'e', 'r', 'e', 'k', 't', 'r']"": [['th', 'e'], ['e'], ['e', 'e', 's']], ""['s', 'e', 'r', 'i', 's']"": [['th', 'e'], ['e'], ['th', 'e', 's']], ""['e', 'b', 'e', 's', 'e', 't']"": [['th', 'e'], ['th', 'e', 's']], ""['t', 'e', 'b', 'e', 'e', 't', 'i']"": [['th', 'e']]}"
77,"{'A1': ['A1', 'A1', 'A1'], 'A2': ['A1', 'A1', 'A1'], 'B1': ['A1', 'A1', 'A1'], 'B2': ['A1', 'A1', 'A1'], 'C1': ['A1', 'A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",service,"{'long': ['a', 'his', 'the'], 'active': ['an', 'the', 'their'], 'secret': ['the', 'a', 'his'], 'public': ['the', 'a', 'his'], 'naval': ['the', 'its']}","['s', 'r', 'f', 'e', 's']","{""['l', 'e', 'k']"": [['e'], ['e', 'e', 's'], ['th', 'e']], ""['e', 'k', 't', 'e', 'f']"": [['e', 't'], ['th', 'e'], ['th', 'e', 'r']], ""['s', 'i', 'k', 'r', 'e', 't']"": [['th', 'e'], ['e'], ['e', 'e', 's']], ""['b', 'e', 'b', 'l', 'e', 'k']"": [['th', 'e'], ['e'], ['e', 'e', 's']], ""['t', 'e', 'f', 'e', 'l']"": [['th', 'e'], ['e', 't', 's']]}"
78,"{'A1': ['A1', 'A1', 'A1'], 'A2': ['A1', 'A1', 'A1'], 'B1': ['A1', 'A1', 'A1'], 'B2': ['A1', 'A1', 'A1'], 'C1': ['A1', 'A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",service,"{'long': ['a', 'his', 'the'], 'active': ['an', 'the', 'their'], 'secret': ['the', 'a', 'his'], 'public': ['the', 'a', 'his'], 'naval': ['the', 'its']}","['s', 'r', 'f', 'e', 's']","{""['l', 'e', 'k']"": [['e'], ['e', 'e', 's'], ['th', 'e']], ""['e', 'k', 't', 'e', 'f']"": [['e', 't'], ['th', 'e'], ['th', 'e', 'r']], ""['s', 'i', 'k', 'r', 'e', 't']"": [['th', 'e'], ['e'], ['e', 'e', 's']], ""['b', 'e', 'b', 'l', 'e', 'k']"": [['th', 'e'], ['e'], ['e', 'e', 's']], ""['t', 'e', 'f', 'e', 'l']"": [['th', 'e'], ['e', 't', 's']]}"
79,"{'A1': ['A1', 'A1', 'A1'], 'A2': ['A1', 'A1', 'A1'], 'B1': ['A1', 'A1', 'A1'], 'B2': ['A1', 'A1', 'A1'], 'C1': ['A1', 'A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",service,"{'long': ['a', 'his', 'the'], 'active': ['an', 'the', 'their'], 'secret': ['the', 'a', 'his'], 'public': ['the', 'a', 'his'], 'naval': ['the', 'its']}","['s', 'r', 'f', 'e', 's']","{""['l', 'e', 'k']"": [['e'], ['e', 'e', 's'], ['th', 'e']], ""['e', 'k', 't', 'e', 'f']"": [['e', 't'], ['th', 'e'], ['th', 'e', 'r']], ""['s', 'i', 'k', 'r', 'e', 't']"": [['th', 'e'], ['e'], ['e', 'e', 's']], ""['b', 'e', 'b', 'l', 'e', 'k']"": [['th', 'e'], ['e'], ['e', 'e', 's']], ""['t', 'e', 'f', 'e', 'l']"": [['th', 'e'], ['e', 't', 's']]}"
80,"{'A1': ['A1', 'A1', 'A1'], 'A2': ['A1', 'A1', 'A1'], 'B1': ['A1', 'A1', 'A1'], 'B2': ['A1', 'A1', 'A1'], 'C1': ['A1', 'A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",service,"{'long': ['a', 'his', 'the'], 'active': ['an', 'the', 'their'], 'secret': ['the', 'a', 'his'], 'public': ['the', 'a', 'his'], 'naval': ['the', 'its']}","['s', 'r', 'f', 'e', 's']","{""['l', 'e', 'k']"": [['e'], ['e', 'e', 's'], ['th', 'e']], ""['e', 'k', 't', 'e', 'f']"": [['e', 't'], ['th', 'e'], ['th', 'e', 'r']], ""['s', 'i', 'k', 'r', 'e', 't']"": [['th', 'e'], ['e'], ['e', 'e', 's']], ""['b', 'e', 'b', 'l', 'e', 'k']"": [['th', 'e'], ['e'], ['e', 'e', 's']], ""['t', 'e', 'f', 'e', 'l']"": [['th', 'e'], ['e', 't', 's']]}"
81,"{'A1': ['A1', 'A1', 'A1'], 'A2': ['A1', 'A1', 'A1'], 'B1': ['A1', 'A1', 'A1'], 'B2': ['A1', 'A1', 'A1'], 'C1': ['A1', 'A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",service,"{'long': ['a', 'his', 'the'], 'active': ['an', 'the', 'their'], 'secret': ['the', 'a', 'his'], 'public': ['the', 'a', 'his'], 'naval': ['the', 'its']}","['s', 'r', 'f', 'e', 's']","{""['l', 'e', 'k']"": [['e'], ['e', 'e', 's'], ['th', 'e']], ""['e', 'k', 't', 'e', 'f']"": [['e', 't'], ['th', 'e'], ['th', 'e', 'r']], ""['s', 'i', 'k', 'r', 'e', 't']"": [['th', 'e'], ['e'], ['e', 'e', 's']], ""['b', 'e', 'b', 'l', 'e', 'k']"": [['th', 'e'], ['e'], ['e', 'e', 's']], ""['t', 'e', 'f', 'e', 'l']"": [['th', 'e'], ['e', 't', 's']]}"
82,"{'A1': ['A1', 'A1', 'A1'], 'A2': ['A1', 'A1', 'A1'], 'B1': ['A1', 'A1', 'A1'], 'B2': ['A1', 'A1', 'A1'], 'C1': ['A1', 'A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",service,"{'long': ['a', 'his', 'the'], 'active': ['an', 'the', 'their'], 'secret': ['the', 'a', 'his'], 'public': ['the', 'a', 'his'], 'naval': ['the', 'its']}","['s', 'r', 'f', 'e', 's']","{""['l', 'e', 'k']"": [['e'], ['e', 'e', 's'], ['th', 'e']], ""['e', 'k', 't', 'e', 'f']"": [['e', 't'], ['th', 'e'], ['th', 'e', 'r']], ""['s', 'i', 'k', 'r', 'e', 't']"": [['th', 'e'], ['e'], ['e', 'e', 's']], ""['b', 'e', 'b', 'l', 'e', 'k']"": [['th', 'e'], ['e'], ['e', 'e', 's']], ""['t', 'e', 'f', 'e', 'l']"": [['th', 'e'], ['e', 't', 's']]}"
83,{},VERB,1.0,"['PRON', 'VERB', 'ADV']",click,{},"['k', 'l', 'e', 'k']",{}
84,{},VERB,1.0,"['PRON', 'VERB', 'ADV']",click,{},"['k', 'l', 'e', 'k']",{}
85,{},VERB,1.0,"['PRON', 'VERB', 'ADV']",click,{},"['k', 'l', 'e', 'k']",{}
86,{},VERB,1.0,"['PRON', 'VERB', 'ADV']",click,{},"['k', 'l', 'e', 'k']",{}
87,"{'A1': ['A1', 'A2', 'B1', 'B2', 'C1']}",ADP,0.0,"['ADP', 'DET', 'NOUN']",like,"{'the': ['title', 'rest', 'battle', 'majority', 'beasts'], 'that': ['name', 'scene', 'series', 'species'], 'a': ['man', 'dream', 'human', 'high', 'well']}","['l', 'e', 'k']","{""['th', 'e']"": [['t', 'e', 't', 'e', 'l'], ['r', 'e', 's', 't'], ['b', 'e', 't', 'e', 'l'], ['b', 'e', 's', 'e', 'r', 'e', 't', 'i'], ['b', 'i', 's', 't', 's']], ""['th', 'e', 't']"": [['t', 'e', 'b'], ['s', 'i', 't'], ['s', 'e', 'r', 'i', 's'], ['s', 'b', 'i', 's', 'i', 's']], ""['e']"": [['b', 'e', 't'], ['t', 'r', 'i', 'b'], ['e', 'e', 'u', 'b', 'e', 't'], ['e', 'e'], ['w', 'e', 'l']]}"
88,"{'A1': ['A1', 'A2', 'B1', 'B2', 'C1']}",ADP,0.0,"['ADP', 'DET', 'NOUN']",like,"{'the': ['title', 'rest', 'battle', 'majority', 'beasts'], 'that': ['name', 'scene', 'series', 'species'], 'a': ['man', 'dream', 'human', 'high', 'well']}","['l', 'e', 'k']","{""['th', 'e']"": [['t', 'e', 't', 'e', 'l'], ['r', 'e', 's', 't'], ['b', 'e', 't', 'e', 'l'], ['b', 'e', 's', 'e', 'r', 'e', 't', 'i'], ['b', 'i', 's', 't', 's']], ""['th', 'e', 't']"": [['t', 'e', 'b'], ['s', 'i', 't'], ['s', 'e', 'r', 'i', 's'], ['s', 'b', 'i', 's', 'i', 's']], ""['e']"": [['b', 'e', 't'], ['t', 'r', 'i', 'b'], ['e', 'e', 'u', 'b', 'e', 't'], ['e', 'e'], ['w', 'e', 'l']]}"
89,"{'A1': ['A1', 'A2', 'B1', 'B2', 'C1']}",ADP,0.0,"['ADP', 'DET', 'NOUN']",like,"{'the': ['title', 'rest', 'battle', 'majority', 'beasts'], 'that': ['name', 'scene', 'series', 'species'], 'a': ['man', 'dream', 'human', 'high', 'well']}","['l', 'e', 'k']","{""['th', 'e']"": [['t', 'e', 't', 'e', 'l'], ['r', 'e', 's', 't'], ['b', 'e', 't', 'e', 'l'], ['b', 'e', 's', 'e', 'r', 'e', 't', 'i'], ['b', 'i', 's', 't', 's']], ""['th', 'e', 't']"": [['t', 'e', 'b'], ['s', 'i', 't'], ['s', 'e', 'r', 'i', 's'], ['s', 'b', 'i', 's', 'i', 's']], ""['e']"": [['b', 'e', 't'], ['t', 'r', 'i', 'b'], ['e', 'e', 'u', 'b', 'e', 't'], ['e', 'e'], ['w', 'e', 'l']]}"
90,"{'A1': ['A1'], 'A2': ['A1'], 'B2': ['A1']}",VERB,1.0,"['PRON', 'VERB', 'ADV']",find,"{'not': ['you'], 'soon': ['they'], 'eventually': ['they']}","['f', 'e', 't', 't']","{""['t', 'e', 't']"": [['e', 'u']], ""['s', 'u', 't']"": [['th', 'e']], ""['e', 'f', 'e', 't', 's', 'e', 'w', 'e', 'l', 'i']"": [['th', 'e']]}"
